customer_id,customer_name,city,state,registration_date,customer_segment
98179,Customer_98179,Columbus,IL,2023-10-23,Standard
98180,Customer_98180,Atlanta,NC,2023-11-24,Standard
98181,Customer_98181,Miami,NY,2023-09-20,Premium
98182,Customer_98182,Atlanta,NC,2022-08-17,Standard
98183,Customer_98183,Seattle,WA,2023-03-22,VIP
98184,Customer_98184,Chicago,IL,2023-07-21,Premium
98185,Customer_98185,Atlanta,WA,2023-09-17,Premium
98186,Customer_98186,Seattle,NY,2022-12-20,Standard
98187,Customer_98187,Detroit,OH,2022-06-09,VIP
98188,Customer_98188,Atlanta,NY,2023-09-21,Premium
98189,Customer_98189,Seattle,CA,2023-12-13,VIP
98190,Customer_98190,Miami,NC,2023-11-15,VIP
98191,Customer_98191,New York,NC,2023-04-26,Standard
98192,Customer_98192,Houston,IL,2022-10-18,Premium
98193,Customer_98193,Columbus,IL,2023-07-07,VIP
98194,Customer_98194,Seattle,IL,2022-01-11,VIP
98195,Customer_98195,Seattle,IL,2022-06-22,Standard
98196,Customer_98196,Charlotte,OH,2022-07-18,Premium
98197,Customer_98197,Chicago,TX,2022-08-25,VIP
98198,Customer_98198,Charlotte,CA,2023-10-13,Premium
98199,Customer_98199,Los Angeles,WA,2023-01-03,Premium
98200,Customer_98200,Houston,IL,2022-06-13,Premium
98201,Customer_98201,Chicago,GA,2022-09-03,VIP
98202,Customer_98202,Columbus,NC,2022-11-23,Standard
98203,Customer_98203,Chicago,CA,2023-06-13,Premium
98204,Customer_98204,Miami,GA,2023-10-08,VIP
98205,Customer_98205,Chicago,NY,2022-09-17,VIP
98206,Customer_98206,Los Angeles,WA,2023-11-29,Standard
98207,Customer_98207,Chicago,GA,2023-01-18,Premium
98208,Customer_98208,Charlotte,MI,2023-09-04,Standard
98209,Customer_98209,Houston,IL,2023-03-20,VIP
98210,Customer_98210,Detroit,MI,2022-08-30,Premium
98211,Customer_98211,Seattle,MI,2023-07-26,VIP
98212,Customer_98212,Charlotte,IL,2022-08-08,VIP
98213,Customer_98213,Seattle,MI,2023-11-13,VIP
98214,Customer_98214,Detroit,GA,2023-11-02,Standard
98215,Customer_98215,Seattle,OH,2023-06-13,Standard
98216,Customer_98216,Seattle,WA,2022-11-12,VIP
98217,Customer_98217,Columbus,MI,2023-02-05,Premium
98218,Customer_98218,Seattle,FL,2022-03-05,Premium
98219,Customer_98219,Atlanta,GA,2023-04-07,VIP
98220,Customer_98220,New York,MI,2022-10-23,Standard
98221,Customer_98221,Atlanta,NY,2023-08-21,Standard
98222,Customer_98222,Miami,OH,2022-03-14,VIP
98223,Customer_98223,New York,OH,2023-02-07,Premium
98224,Customer_98224,Charlotte,OH,2023-09-18,Premium
98225,Customer_98225,Chicago,GA,2023-06-19,Premium
98226,Customer_98226,Houston,TX,2022-05-07,VIP
98227,Customer_98227,Houston,NY,2022-11-21,Standard
98228,Customer_98228,Charlotte,TX,2022-12-01,VIP
98229,Customer_98229,Chicago,MI,2022-11-28,Premium
98230,Customer_98230,Detroit,OH,2023-03-23,Standard
98231,Customer_98231,Columbus,NC,2022-04-15,VIP
98232,Customer_98232,New York,GA,2022-07-18,Standard
98233,Customer_98233,Seattle,FL,2023-09-16,Premium
98234,Customer_98234,Los Angeles,TX,2023-03-15,Premium
98235,Customer_98235,Atlanta,CA,2023-12-16,Standard
98236,Customer_98236,Los Angeles,NC,2022-02-22,Standard
98237,Customer_98237,Houston,IL,2023-11-19,VIP
98238,Customer_98238,Seattle,IL,2022-11-15,Standard
98239,Customer_98239,Atlanta,GA,2023-04-29,Standard
98240,Customer_98240,Detroit,CA,2023-10-24,Standard
98241,Customer_98241,Los Angeles,MI,2022-11-28,VIP
98242,Customer_98242,Detroit,NY,2022-04-30,Standard
98243,Customer_98243,Miami,FL,2023-10-11,VIP
98244,Customer_98244,Houston,FL,2022-01-07,Standard
98245,Customer_98245,Los Angeles,NY,2022-10-25,VIP
98246,Customer_98246,Chicago,TX,2022-07-09,VIP
98247,Customer_98247,Atlanta,OH,2022-10-03,Standard
98248,Customer_98248,Columbus,NC,2022-05-21,VIP
98249,Customer_98249,Houston,CA,2022-11-25,Premium
98250,Customer_98250,Chicago,NC,2023-07-24,Premium
98251,Customer_98251,Chicago,OH,2022-09-24,Standard
98252,Customer_98252,Atlanta,FL,2023-02-07,Standard
98253,Customer_98253,Seattle,GA,2023-01-19,Premium
98254,Customer_98254,Houston,CA,2023-06-15,Standard
98255,Customer_98255,Columbus,NC,2023-08-30,Standard
98256,Customer_98256,Los Angeles,FL,2023-08-19,Standard
98257,Customer_98257,New York,FL,2022-08-03,VIP
98258,Customer_98258,Columbus,GA,2022-07-24,Standard
98259,Customer_98259,New York,IL,2022-09-08,Premium
98260,Customer_98260,New York,IL,2022-12-13,Premium
98261,Customer_98261,Detroit,TX,2023-05-04,Premium
98262,Customer_98262,Columbus,NY,2022-04-05,Premium
98263,Customer_98263,Detroit,CA,2023-04-04,Premium
98264,Customer_98264,Miami,OH,2023-03-20,VIP
98265,Customer_98265,Charlotte,NY,2023-07-15,VIP
98266,Customer_98266,Columbus,MI,2023-12-31,Standard
98267,Customer_98267,Detroit,CA,2023-01-04,VIP
98268,Customer_98268,Detroit,TX,2022-07-16,VIP
98269,Customer_98269,Seattle,TX,2023-06-04,VIP
98270,Customer_98270,Miami,GA,2022-10-05,VIP
98271,Customer_98271,Atlanta,NY,2023-08-28,Premium
98272,Customer_98272,Chicago,NC,2023-09-23,VIP
98273,Customer_98273,Atlanta,OH,2022-10-04,VIP
98274,Customer_98274,Atlanta,WA,2022-01-23,Standard
98275,Customer_98275,Charlotte,NY,2023-06-20,Standard
98276,Customer_98276,Charlotte,FL,2022-10-04,VIP
98277,Customer_98277,Columbus,IL,2023-04-09,VIP
98278,Customer_98278,Detroit,NY,2023-04-21,VIP
98279,Customer_98279,Columbus,OH,2022-06-01,VIP
98280,Customer_98280,Seattle,FL,2023-04-26,VIP
98281,Customer_98281,Charlotte,NC,2023-09-22,Standard
98282,Customer_98282,Atlanta,WA,2023-04-09,Standard
98283,Customer_98283,Los Angeles,NC,2022-06-07,VIP
98284,Customer_98284,Atlanta,OH,2023-06-08,Premium
98285,Customer_98285,New York,IL,2022-01-25,Standard
98286,Customer_98286,Charlotte,IL,2023-09-28,Premium
98287,Customer_98287,Seattle,OH,2022-05-23,VIP
98288,Customer_98288,Chicago,NC,2023-05-25,Standard
98289,Customer_98289,Columbus,GA,2023-04-14,VIP
98290,Customer_98290,Miami,GA,2022-03-17,VIP
98291,Customer_98291,Charlotte,CA,2022-11-01,VIP
98292,Customer_98292,Detroit,OH,2022-01-01,VIP
98293,Customer_98293,Atlanta,CA,2022-01-25,Premium
98294,Customer_98294,Los Angeles,OH,2023-12-02,VIP
98295,Customer_98295,Los Angeles,NC,2022-10-19,VIP
98296,Customer_98296,Houston,NY,2023-01-21,VIP
98297,Customer_98297,Atlanta,TX,2022-09-20,Standard
98298,Customer_98298,Atlanta,IL,2022-02-23,Standard
98299,Customer_98299,New York,TX,2023-06-25,Standard
98300,Customer_98300,Los Angeles,OH,2023-05-25,Standard
98301,Customer_98301,Miami,FL,2023-09-08,Premium
98302,Customer_98302,New York,TX,2023-07-09,Standard
98303,Customer_98303,Chicago,CA,2022-04-13,Standard
98304,Customer_98304,Columbus,TX,2023-05-01,Premium
98305,Customer_98305,Detroit,CA,2022-08-30,VIP
98306,Customer_98306,Detroit,NY,2023-03-19,VIP
98307,Customer_98307,Chicago,NY,2022-04-23,Standard
98308,Customer_98308,Los Angeles,TX,2023-06-06,Standard
98309,Customer_98309,Detroit,MI,2023-06-22,Premium
98310,Customer_98310,Chicago,CA,2022-12-12,Standard
98311,Customer_98311,Seattle,TX,2023-04-06,VIP
98312,Customer_98312,Charlotte,TX,2022-12-18,Standard
98313,Customer_98313,Los Angeles,CA,2022-06-02,VIP
98314,Customer_98314,Houston,FL,2022-10-05,Standard
98315,Customer_98315,Chicago,OH,2023-01-08,Standard
98316,Customer_98316,Los Angeles,GA,2022-06-15,Premium
98317,Customer_98317,Columbus,TX,2022-04-28,Standard
98318,Customer_98318,Los Angeles,FL,2023-02-04,VIP
98319,Customer_98319,Detroit,MI,2022-10-27,Standard
98320,Customer_98320,Detroit,NC,2022-06-18,Standard
98321,Customer_98321,Houston,OH,2023-10-27,VIP
98322,Customer_98322,Los Angeles,GA,2022-02-05,Standard
98323,Customer_98323,Charlotte,WA,2023-12-11,Premium
98324,Customer_98324,Columbus,MI,2022-04-06,Standard
98325,Customer_98325,Detroit,TX,2022-04-24,Standard
98326,Customer_98326,Charlotte,GA,2023-06-14,Standard
98327,Customer_98327,Charlotte,IL,2022-02-21,VIP
98328,Customer_98328,Charlotte,TX,2023-06-22,Premium
98329,Customer_98329,Detroit,TX,2022-06-22,Standard
98330,Customer_98330,Chicago,TX,2023-12-05,VIP
98331,Customer_98331,Columbus,IL,2023-11-02,VIP
98332,Customer_98332,Seattle,OH,2023-09-11,Premium
98333,Customer_98333,Seattle,TX,2022-11-30,Standard
98334,Customer_98334,Houston,WA,2022-09-16,Premium
98335,Customer_98335,Detroit,MI,2023-10-08,VIP
98336,Customer_98336,Seattle,OH,2023-07-30,Premium
98337,Customer_98337,Detroit,IL,2023-10-27,Premium
98338,Customer_98338,Seattle,WA,2022-11-23,Premium
98339,Customer_98339,Chicago,NC,2022-05-17,Standard
98340,Customer_98340,Miami,NC,2022-03-27,Premium
98341,Customer_98341,Detroit,NY,2022-03-25,Standard
98342,Customer_98342,Chicago,FL,2023-10-29,VIP
98343,Customer_98343,Columbus,IL,2022-05-21,Standard
98344,Customer_98344,Miami,MI,2022-04-26,Premium
98345,Customer_98345,Charlotte,CA,2023-12-12,Premium
98346,Customer_98346,Miami,NY,2023-01-09,VIP
98347,Customer_98347,Charlotte,FL,2023-08-14,Standard
98348,Customer_98348,Detroit,TX,2022-11-15,Premium
98349,Customer_98349,Charlotte,IL,2023-03-09,Standard
98350,Customer_98350,Columbus,TX,2022-09-09,Standard
98351,Customer_98351,Columbus,GA,2022-07-12,Premium
98352,Customer_98352,Detroit,FL,2022-09-11,Standard
98353,Customer_98353,Los Angeles,CA,2023-07-30,Premium
98354,Customer_98354,New York,NY,2022-04-20,Standard
98355,Customer_98355,Houston,WA,2023-04-30,VIP
98356,Customer_98356,Houston,NC,2023-08-06,Standard
98357,Customer_98357,Houston,MI,2023-11-18,Premium
98358,Customer_98358,Charlotte,NC,2023-07-03,Premium
98359,Customer_98359,New York,IL,2022-09-16,Premium
98360,Customer_98360,Los Angeles,FL,2022-06-01,VIP
98361,Customer_98361,Los Angeles,WA,2023-03-25,Standard
98362,Customer_98362,Seattle,FL,2023-03-07,VIP
98363,Customer_98363,Columbus,FL,2023-08-31,VIP
98364,Customer_98364,New York,FL,2022-02-16,Premium
98365,Customer_98365,New York,FL,2022-04-14,Standard
98366,Customer_98366,Atlanta,GA,2023-04-24,Premium
98367,Customer_98367,Columbus,GA,2023-04-24,VIP
98368,Customer_98368,Miami,NY,2022-01-27,Premium
98369,Customer_98369,Columbus,CA,2023-01-20,VIP
98370,Customer_98370,Miami,TX,2023-09-29,VIP
98371,Customer_98371,Chicago,NC,2023-10-21,Standard
98372,Customer_98372,Atlanta,IL,2022-02-23,Standard
98373,Customer_98373,Miami,GA,2023-12-09,Premium
98374,Customer_98374,Columbus,IL,2022-12-04,VIP
98375,Customer_98375,New York,MI,2022-08-23,Standard
98376,Customer_98376,New York,IL,2022-07-21,Premium
98377,Customer_98377,Charlotte,CA,2023-04-24,VIP
98378,Customer_98378,Detroit,NC,2022-03-04,VIP
98379,Customer_98379,Atlanta,NC,2023-12-03,VIP
98380,Customer_98380,Houston,MI,2022-05-07,Standard
98381,Customer_98381,Columbus,IL,2023-09-06,VIP
98382,Customer_98382,Los Angeles,TX,2023-10-11,Standard
98383,Customer_98383,Miami,GA,2022-08-30,VIP
98384,Customer_98384,Miami,NC,2023-01-24,Premium
98385,Customer_98385,Atlanta,OH,2022-08-21,Premium
98386,Customer_98386,Miami,TX,2023-09-10,Standard
98387,Customer_98387,Charlotte,NC,2023-09-17,Premium
98388,Customer_98388,Detroit,WA,2023-06-20,Premium
98389,Customer_98389,Columbus,GA,2023-12-09,Premium
98390,Customer_98390,Detroit,NC,2023-02-21,Premium
98391,Customer_98391,Chicago,CA,2022-12-14,VIP
98392,Customer_98392,Atlanta,NY,2022-03-06,Standard
98393,Customer_98393,Miami,OH,2022-09-23,VIP
98394,Customer_98394,Detroit,TX,2023-10-18,Premium
98395,Customer_98395,Seattle,CA,2022-08-10,VIP
98396,Customer_98396,Chicago,NC,2023-02-22,Premium
98397,Customer_98397,Detroit,CA,2022-09-14,Premium
98398,Customer_98398,Houston,TX,2023-03-17,Premium
98399,Customer_98399,Atlanta,IL,2022-07-08,VIP
98400,Customer_98400,Seattle,NY,2023-08-06,VIP
98401,Customer_98401,Miami,WA,2023-01-26,Standard
98402,Customer_98402,Los Angeles,FL,2024-01-01,Standard
98403,Customer_98403,Detroit,NY,2023-12-17,Premium
98404,Customer_98404,Los Angeles,NC,2023-08-09,Standard
98405,Customer_98405,Houston,MI,2022-02-26,VIP
98406,Customer_98406,Atlanta,IL,2022-12-20,Standard
98407,Customer_98407,Atlanta,MI,2022-11-16,Standard
98408,Customer_98408,New York,TX,2022-12-15,Standard
98409,Customer_98409,Los Angeles,NY,2022-07-04,VIP
98410,Customer_98410,Chicago,IL,2022-03-18,Standard
98411,Customer_98411,Los Angeles,TX,2023-08-27,VIP
98412,Customer_98412,Atlanta,CA,2022-02-11,Standard
98413,Customer_98413,Charlotte,TX,2023-08-20,Standard
98414,Customer_98414,New York,MI,2022-06-20,Standard
98415,Customer_98415,Miami,CA,2023-02-10,VIP
98416,Customer_98416,Seattle,GA,2023-05-01,Premium
98417,Customer_98417,Columbus,NY,2022-05-08,VIP
98418,Customer_98418,Chicago,NY,2022-07-11,Premium
98419,Customer_98419,Los Angeles,OH,2022-11-23,Standard
98420,Customer_98420,Columbus,CA,2023-07-04,VIP
98421,Customer_98421,Columbus,NY,2022-10-09,Premium
98422,Customer_98422,Chicago,NY,2022-01-12,Standard
98423,Customer_98423,New York,WA,2022-10-30,Standard
98424,Customer_98424,New York,CA,2023-05-22,Premium
98425,Customer_98425,Charlotte,IL,2023-03-01,VIP
98426,Customer_98426,Charlotte,IL,2022-03-01,Standard
98427,Customer_98427,Miami,CA,2023-06-04,Standard
98428,Customer_98428,Miami,IL,2023-11-05,Standard
98429,Customer_98429,Columbus,GA,2022-09-11,Standard
98430,Customer_98430,Chicago,NY,2022-01-28,Standard
98431,Customer_98431,Los Angeles,CA,2023-03-25,VIP
98432,Customer_98432,Chicago,OH,2022-09-10,Premium
98433,Customer_98433,Miami,TX,2022-12-04,Premium
98434,Customer_98434,Houston,TX,2022-10-13,Standard
98435,Customer_98435,Los Angeles,FL,2023-03-07,Standard
98436,Customer_98436,Charlotte,TX,2022-02-19,Standard
98437,Customer_98437,Miami,IL,2022-01-16,VIP
98438,Customer_98438,Houston,OH,2023-05-15,Premium
98439,Customer_98439,Atlanta,WA,2023-08-19,Premium
98440,Customer_98440,Columbus,NC,2023-04-17,Standard
98441,Customer_98441,Seattle,MI,2023-12-24,Premium
98442,Customer_98442,Seattle,OH,2022-09-18,VIP
98443,Customer_98443,New York,CA,2022-03-02,Standard
98444,Customer_98444,Charlotte,CA,2023-10-12,Standard
98445,Customer_98445,Los Angeles,FL,2023-04-28,Premium
98446,Customer_98446,Miami,TX,2023-03-24,Premium
98447,Customer_98447,Miami,NC,2023-06-13,Premium
98448,Customer_98448,Charlotte,NY,2022-12-25,Standard
98449,Customer_98449,Houston,NC,2023-01-27,Premium
98450,Customer_98450,Charlotte,GA,2022-10-04,Standard
98451,Customer_98451,New York,NC,2022-09-22,VIP
98452,Customer_98452,Los Angeles,TX,2023-09-01,Standard
98453,Customer_98453,Columbus,CA,2023-12-09,Premium
98454,Customer_98454,New York,GA,2022-06-05,Standard
98455,Customer_98455,Los Angeles,NY,2022-11-17,Standard
98456,Customer_98456,Charlotte,IL,2022-12-14,VIP
98457,Customer_98457,Atlanta,NY,2023-08-14,VIP
98458,Customer_98458,Houston,CA,2022-08-25,VIP
98459,Customer_98459,New York,TX,2022-09-10,VIP
98460,Customer_98460,Los Angeles,MI,2022-09-17,Premium
98461,Customer_98461,Detroit,TX,2023-06-30,VIP
98462,Customer_98462,Miami,NC,2023-05-31,Standard
98463,Customer_98463,Seattle,MI,2023-01-26,Premium
98464,Customer_98464,New York,CA,2023-08-05,Premium
98465,Customer_98465,Seattle,CA,2022-11-23,Standard
98466,Customer_98466,Chicago,NC,2022-11-12,Premium
98467,Customer_98467,Los Angeles,WA,2023-02-21,VIP
98468,Customer_98468,Detroit,NC,2023-07-14,VIP
98469,Customer_98469,Columbus,MI,2022-03-03,Premium
98470,Customer_98470,Columbus,IL,2022-01-06,Standard
98471,Customer_98471,Chicago,NY,2022-05-09,Premium
98472,Customer_98472,Miami,IL,2022-07-01,Premium
98473,Customer_98473,New York,TX,2022-01-16,VIP
98474,Customer_98474,Columbus,NY,2023-11-13,VIP
98475,Customer_98475,Atlanta,NC,2023-09-20,Premium
98476,Customer_98476,Charlotte,GA,2023-03-30,Premium
98477,Customer_98477,Seattle,FL,2023-03-09,VIP
98478,Customer_98478,New York,NC,2022-10-09,VIP
98479,Customer_98479,Los Angeles,FL,2023-02-04,Standard
98480,Customer_98480,New York,GA,2023-01-07,Premium
98481,Customer_98481,Houston,OH,2022-07-26,Premium
98482,Customer_98482,Los Angeles,NC,2022-03-12,VIP
98483,Customer_98483,Chicago,FL,2023-12-27,VIP
98484,Customer_98484,Columbus,NY,2023-05-25,VIP
98485,Customer_98485,Charlotte,CA,2023-11-13,Standard
98486,Customer_98486,Seattle,CA,2023-01-18,Premium
98487,Customer_98487,Atlanta,MI,2023-12-06,VIP
98488,Customer_98488,New York,OH,2023-09-24,Standard
98489,Customer_98489,Chicago,NY,2022-12-13,Premium
98490,Customer_98490,Charlotte,GA,2023-08-03,VIP
98491,Customer_98491,Columbus,IL,2023-03-05,Standard
98492,Customer_98492,Columbus,NY,2022-05-17,VIP
98493,Customer_98493,Houston,FL,2023-12-04,VIP
98494,Customer_98494,Houston,WA,2023-11-19,Premium
98495,Customer_98495,New York,TX,2023-10-08,Premium
98496,Customer_98496,Charlotte,GA,2023-04-30,VIP
98497,Customer_98497,Miami,WA,2022-09-28,Premium
98498,Customer_98498,Charlotte,OH,2022-05-11,Standard
98499,Customer_98499,Miami,MI,2022-08-10,VIP
98500,Customer_98500,Atlanta,CA,2022-08-26,Premium
98501,Customer_98501,Los Angeles,IL,2022-11-04,Standard
98502,Customer_98502,Los Angeles,TX,2023-11-06,VIP
98503,Customer_98503,Seattle,FL,2022-05-06,VIP
98504,Customer_98504,Seattle,IL,2022-06-06,Premium
98505,Customer_98505,Columbus,CA,2023-07-13,Standard
98506,Customer_98506,Columbus,NY,2023-12-09,Premium
98507,Customer_98507,Detroit,FL,2022-09-04,Premium
98508,Customer_98508,Houston,WA,2022-10-22,Standard
98509,Customer_98509,Charlotte,MI,2022-09-01,Standard
98510,Customer_98510,Charlotte,GA,2023-10-15,Premium
98511,Customer_98511,Houston,WA,2023-04-27,Premium
98512,Customer_98512,Columbus,NY,2022-01-24,VIP
98513,Customer_98513,Miami,GA,2022-09-04,VIP
98514,Customer_98514,Seattle,FL,2023-04-18,Standard
98515,Customer_98515,Seattle,OH,2022-12-15,Standard
98516,Customer_98516,Chicago,IL,2022-07-11,Standard
98517,Customer_98517,Seattle,MI,2023-02-06,Premium
98518,Customer_98518,Columbus,OH,2023-09-20,VIP
98519,Customer_98519,New York,FL,2023-03-03,Premium
98520,Customer_98520,Columbus,OH,2023-06-09,Standard
98521,Customer_98521,Columbus,OH,2023-01-19,Standard
98522,Customer_98522,Columbus,NC,2023-05-05,Standard
98523,Customer_98523,Detroit,GA,2022-12-31,Premium
98524,Customer_98524,Chicago,GA,2022-08-22,VIP
98525,Customer_98525,Houston,OH,2023-09-04,VIP
98526,Customer_98526,Chicago,FL,2022-03-08,VIP
98527,Customer_98527,Los Angeles,OH,2023-01-27,Standard
98528,Customer_98528,Chicago,CA,2023-10-21,Premium
98529,Customer_98529,Houston,FL,2023-09-16,Premium
98530,Customer_98530,Columbus,IL,2022-04-17,Standard
98531,Customer_98531,Miami,NC,2022-07-13,Premium
98532,Customer_98532,Seattle,MI,2023-09-29,Premium
98533,Customer_98533,Seattle,OH,2022-09-27,VIP
98534,Customer_98534,Miami,CA,2023-01-24,Premium
98535,Customer_98535,Los Angeles,OH,2023-07-19,VIP
98536,Customer_98536,Houston,WA,2023-09-16,Premium
98537,Customer_98537,Houston,NY,2022-08-25,Premium
98538,Customer_98538,Seattle,IL,2022-08-29,VIP
98539,Customer_98539,Detroit,CA,2022-05-11,Standard
98540,Customer_98540,Atlanta,WA,2023-05-11,Standard
98541,Customer_98541,New York,WA,2023-02-05,VIP
98542,Customer_98542,Seattle,TX,2023-02-11,Standard
98543,Customer_98543,Columbus,NC,2022-04-01,Premium
98544,Customer_98544,Houston,TX,2023-01-21,Standard
98545,Customer_98545,Los Angeles,FL,2022-08-11,Standard
98546,Customer_98546,New York,GA,2023-09-30,VIP
98547,Customer_98547,Chicago,GA,2023-05-29,VIP
98548,Customer_98548,Los Angeles,CA,2022-10-15,VIP
98549,Customer_98549,Miami,CA,2023-06-21,Standard
98550,Customer_98550,Seattle,WA,2022-04-17,Standard
98551,Customer_98551,Los Angeles,FL,2022-05-04,VIP
98552,Customer_98552,Seattle,OH,2023-04-15,Standard
98553,Customer_98553,Atlanta,OH,2022-06-05,Premium
98554,Customer_98554,Los Angeles,CA,2022-06-02,Premium
98555,Customer_98555,Atlanta,IL,2022-12-13,Premium
98556,Customer_98556,Atlanta,NC,2022-05-01,Premium
98557,Customer_98557,New York,CA,2022-06-28,VIP
98558,Customer_98558,Houston,WA,2022-11-29,Premium
98559,Customer_98559,Seattle,TX,2023-05-08,Standard
98560,Customer_98560,Atlanta,GA,2022-11-09,Premium
98561,Customer_98561,Chicago,NC,2023-06-15,Standard
98562,Customer_98562,Charlotte,MI,2022-05-02,VIP
98563,Customer_98563,Miami,NY,2022-12-24,Standard
98564,Customer_98564,Miami,IL,2022-08-02,Premium
98565,Customer_98565,Atlanta,FL,2022-07-03,Premium
98566,Customer_98566,Chicago,MI,2022-11-12,Premium
98567,Customer_98567,Atlanta,TX,2023-03-20,VIP
98568,Customer_98568,Los Angeles,NC,2023-10-12,Premium
98569,Customer_98569,Detroit,GA,2022-02-23,Premium
98570,Customer_98570,Chicago,NY,2023-10-15,Premium
98571,Customer_98571,Atlanta,CA,2023-01-22,VIP
98572,Customer_98572,Atlanta,CA,2022-08-21,Premium
98573,Customer_98573,Columbus,CA,2023-09-12,VIP
98574,Customer_98574,Houston,IL,2023-06-11,Standard
98575,Customer_98575,Detroit,FL,2022-04-21,Standard
98576,Customer_98576,Detroit,GA,2023-10-03,Premium
98577,Customer_98577,Columbus,MI,2023-06-21,Standard
98578,Customer_98578,Houston,NC,2022-01-06,VIP
98579,Customer_98579,Seattle,MI,2023-06-24,Premium
98580,Customer_98580,Charlotte,IL,2022-12-05,VIP
98581,Customer_98581,Atlanta,TX,2022-12-26,Standard
98582,Customer_98582,Miami,IL,2022-10-06,Standard
98583,Customer_98583,Chicago,NC,2022-06-26,Standard
98584,Customer_98584,Miami,TX,2022-02-05,Standard
98585,Customer_98585,Seattle,IL,2023-02-05,VIP
98586,Customer_98586,Atlanta,IL,2022-01-03,Premium
98587,Customer_98587,Seattle,CA,2023-09-18,Premium
98588,Customer_98588,Chicago,MI,2023-10-05,Premium
98589,Customer_98589,Charlotte,NC,2023-09-13,Standard
98590,Customer_98590,Columbus,FL,2022-09-13,VIP
98591,Customer_98591,Detroit,IL,2023-09-17,Standard
98592,Customer_98592,Houston,MI,2023-10-03,VIP
98593,Customer_98593,Detroit,NY,2023-02-09,VIP
98594,Customer_98594,New York,NY,2022-02-24,VIP
98595,Customer_98595,Chicago,NC,2022-02-26,Premium
98596,Customer_98596,Chicago,CA,2023-12-24,VIP
98597,Customer_98597,Seattle,MI,2023-05-13,VIP
98598,Customer_98598,Los Angeles,NY,2023-07-15,Premium
98599,Customer_98599,Chicago,NY,2023-08-10,Premium
98600,Customer_98600,Columbus,GA,2022-09-22,VIP
98601,Customer_98601,Charlotte,GA,2023-08-14,Premium
98602,Customer_98602,Houston,NC,2022-08-08,Standard
98603,Customer_98603,Columbus,WA,2022-12-13,Standard
98604,Customer_98604,Columbus,CA,2022-01-07,Premium
98605,Customer_98605,Columbus,IL,2023-02-15,Premium
98606,Customer_98606,Miami,MI,2022-04-11,Premium
98607,Customer_98607,Houston,WA,2023-05-14,Standard
98608,Customer_98608,Los Angeles,NC,2023-04-10,VIP
98609,Customer_98609,Seattle,CA,2022-07-05,Standard
98610,Customer_98610,Miami,FL,2022-07-29,Premium
98611,Customer_98611,Atlanta,TX,2023-06-08,Premium
98612,Customer_98612,Seattle,WA,2022-05-18,Standard
98613,Customer_98613,Seattle,NY,2022-02-02,Standard
98614,Customer_98614,Atlanta,NC,2023-04-12,VIP
98615,Customer_98615,Chicago,TX,2022-12-26,Premium
98616,Customer_98616,Atlanta,NY,2022-03-16,Premium
98617,Customer_98617,Los Angeles,IL,2022-04-26,Premium
98618,Customer_98618,Detroit,NC,2022-09-03,VIP
98619,Customer_98619,New York,WA,2022-11-04,Standard
98620,Customer_98620,Atlanta,WA,2023-07-27,Premium
98621,Customer_98621,Los Angeles,TX,2023-03-17,Premium
98622,Customer_98622,Chicago,IL,2022-12-14,Standard
98623,Customer_98623,Chicago,CA,2023-04-07,Standard
98624,Customer_98624,New York,TX,2023-08-29,Premium
98625,Customer_98625,New York,NY,2023-03-05,Standard
98626,Customer_98626,Los Angeles,NY,2023-12-25,Standard
98627,Customer_98627,Miami,GA,2023-07-25,VIP
98628,Customer_98628,Seattle,IL,2022-04-26,Standard
98629,Customer_98629,Houston,MI,2022-01-13,Premium
98630,Customer_98630,Detroit,NC,2022-09-07,VIP
98631,Customer_98631,Miami,MI,2022-07-10,Premium
98632,Customer_98632,Atlanta,OH,2022-03-04,Premium
98633,Customer_98633,New York,TX,2022-05-21,VIP
98634,Customer_98634,Charlotte,CA,2022-06-17,Premium
98635,Customer_98635,Detroit,OH,2022-09-23,VIP
98636,Customer_98636,Seattle,TX,2022-01-04,VIP
98637,Customer_98637,Charlotte,NY,2022-04-12,Standard
98638,Customer_98638,Los Angeles,NY,2023-05-14,Premium
98639,Customer_98639,Miami,CA,2022-08-16,Premium
98640,Customer_98640,Columbus,IL,2023-11-27,Standard
98641,Customer_98641,Detroit,IL,2022-06-14,VIP
98642,Customer_98642,Charlotte,GA,2023-07-27,VIP
98643,Customer_98643,Los Angeles,MI,2022-03-26,Standard
98644,Customer_98644,Los Angeles,OH,2022-11-23,Standard
98645,Customer_98645,Houston,IL,2023-09-20,VIP
98646,Customer_98646,Seattle,WA,2023-12-06,VIP
98647,Customer_98647,Chicago,NC,2023-10-06,Standard
98648,Customer_98648,Chicago,TX,2022-11-26,VIP
98649,Customer_98649,Charlotte,MI,2023-12-15,Standard
98650,Customer_98650,Houston,NC,2022-11-12,Standard
98651,Customer_98651,Chicago,FL,2022-08-03,Standard
98652,Customer_98652,Columbus,TX,2022-03-08,VIP
98653,Customer_98653,New York,CA,2022-05-27,Standard
98654,Customer_98654,Columbus,WA,2022-09-24,VIP
98655,Customer_98655,Los Angeles,OH,2023-10-12,Standard
98656,Customer_98656,Columbus,CA,2023-02-22,VIP
98657,Customer_98657,New York,CA,2023-05-16,Standard
98658,Customer_98658,Columbus,IL,2022-09-14,Premium
